Date,Open,High,Low,Close,Mcap,TurnOver
2014-05-29,15169.25,15254.5,15007.5,15030.3,8808047,38795280
2014-05-30,15093.1,15108.8,14709.3,14793.4,8656426,33389420
2014-06-02,14786.45,15321.8,14770,15287.25,8955835,24930390
2014-06-03,15335.85,15414.05,15148.5,15257.5,8935490,29457260
2014-06-04,15221.3,15396.9,15171.15,15333.4,8992430,21805670
2014-06-05,15250.6,15337.15,15152.4,15282.15,8976559,25729560
2014-06-06,15405.75,15576.05,15320.75,15543.15,9139135,28680460
2014-06-09,15625.4,15725.8,15522.85,15567.4,9175808,28499420
2014-06-10,15585.4,15585.4,15337.85,15427.8,9080382,20673530
2014-06-11,15436.05,15660.05,15367.6,15450.55,9105404,26974830
2014-06-12,15456.25,15518.75,15293.4,15464.85,9112190,20049930
2014-06-13,15506.75,15599.75,15083.9,15106.9,8879208,24631400
2014-06-16,15055.2,15091.3,14858.9,15030,8836305,21790870
2014-06-17,14982.35,15393.75,14933.25,15373.2,9042856,25359630
2014-06-18,15369.5,15461.55,15128.45,15220.4,8968453,26436250
2014-06-19,15282.05,15332.75,14976.15,15067.4,8863824,20659570
2014-06-20,15064.45,15195.55,14978.5,14997.65,8818047,17671190
2014-06-23,15014.2,15148,14940.35,15076.35,8853356,18669690
2014-06-24,15142.35,15341.95,15142.35,15309.5,8994708,20513350
2014-06-25,15320.95,15320.95,15221.15,15237.85,8974021,17704310
2014-06-26,15247.1,15333.25,15020.65,15050,8859437,25600510
2014-06-27,15092.25,15117.15,14946.85,14992.35,8827561,15496490
2014-06-30,15059.1,15329.95,15059.1,15241.9,8990080,19945810
2014-07-01,15288.8,15365.65,15261.15,15321.35,9023952,18041690
2014-07-02,15464.55,15519.3,15414.85,15490.35,9113380,18282480
2014-07-03,15512.75,15554.7,15431.5,15451.65,9086505,17283160
2014-07-04,15458.75,15582.65,15305,15556.15,9134505,15905030
2014-07-07,15589.5,15592.8,15349.2,15367.6,9030289,27195860
2014-07-08,15437.4,15437.4,14889.35,14997.5,8796209,19451030
2014-07-09,15008.25,15093.45,14827.1,14931.1,8761187,21767870
2014-07-10,14940,15371.05,14621.95,14821.7,8694496,35861390
2014-07-11,14796.9,14918.85,14406.65,14447.2,8443390,23770870
2014-07-14,14508.1,14561.75,14338.65,14489.75,8474334,19184550
2014-07-15,14601.85,14919.55,14601.85,14891.9,8720838,22192190
2014-07-16,15033.95,15299.8,15006.45,15265.45,8919511,28351340
2014-07-17,15258.95,15301.95,15156,15269.05,8947861,19151040
2014-07-18,15169,15463.15,15089.3,15389.35,8986810,23099070
2014-07-21,15510,15554.9,15355.35,15385.95,8968918,19362160
2014-07-22,15440.35,15473.35,15306.35,15427.35,8990299,15886540
2014-07-23,15513.45,15626.9,15398.7,15463,9005440,25649190
2014-07-24,15471.35,15559.1,15410.2,15534.35,9060953,21032910
2014-07-25,15494.85,15571.9,15272.45,15322.25,8935374,20040590
2014-07-28,15399.5,15403.9,15162.05,15212.15,8886463,15188220
2014-07-30,15256.2,15470.6,15184.65,15452.4,9008264,21141500
2014-07-31,15447.9,15499.5,15233,15267.6,8893316,25215900
2014-08-01,15137.6,15417.25,15096.1,15127.8,8815132,25525600
2014-08-04,15242.25,15326.15,15128.1,15242.35,8889070,16089690
2014-08-05,15283.6,15343.5,15105.9,15293.25,8925768,19141440
2014-08-06,15209.05,15239.35,14983.5,15008.65,8762267,14474130
2014-08-07,15004.85,15135.1,14956.85,14986.85,8750854,14743560
2014-08-08,14831.75,14858.95,14709.1,14765.75,8618451,21115330
2014-08-11,14858.75,14896.9,14807,14846.8,8675509,13530450
2014-08-12,14943.8,15078.1,14850.15,15056.7,8787913,13556940
2014-08-13,15007.25,15078.35,14843.8,14910.9,8675749,18919370
2014-08-14,14954.2,15144.75,14940.3,15089.65,8761307,17216150
2014-08-18,15099.7,15465.05,15068.35,15439.75,8955507,19349950
2014-08-19,15507.05,15624.35,15469.85,15524.65,9006873,21762190
2014-08-20,15566.75,15566.75,15448.9,15481.7,8975391,15270200
2014-08-21,15475.5,15721.95,15462.5,15662.2,9106099,25179930
2014-08-22,15699.05,15865.3,15696.3,15819.15,9220917,23803470
2014-08-25,15817.55,15973.35,15625.45,15669,9137381,17760270
2014-08-26,15530.65,15674.55,15503.4,15624.1,9115118,14764210
2014-08-27,15745.6,15758.85,15669.05,15717.65,9149847,14157020
2014-08-28,15758.05,15794.6,15688.15,15740.4,9129747,20241920
2014-09-01,15790.25,16060.2,15790.25,16012.8,9288136,17014570
2014-09-02,16049.75,16170.85,16047.3,16130.55,9357980,19325640
2014-09-03,16208.55,16208.55,16048.1,16110,9344172,19962980
2014-09-04,16102.9,16114.75,15926.65,16033.55,9296811,15928900
2014-09-05,16030.45,16111,15891.75,15982.5,9292308,15778810
2014-09-08,16084.2,16222.55,16049.25,16206.7,9421656,14956110
2014-09-09,16171.8,16199.1,16085.7,16156.75,9405707,13471690
2014-09-10,16173.5,16190.5,16053.9,16151.75,9389350,16446570
2014-09-11,16197.3,16309.7,16166.85,16204.15,9445689,18469340
2014-09-12,16208,16278.65,16145.7,16254.15,9491225,15539950
2014-09-15,16158.65,16239.7,16106.05,16167.55,9448212,18013680
2014-09-16,16160.7,16169.6,15814.65,15844.1,9246011,17598980
2014-09-17,15926.85,15937.3,15799.7,15838.6,9242166,15619910
2014-09-18,15778.75,16173.8,15770.8,16156.85,9434568,16418530
2014-09-19,16197.5,16197.5,16064.6,16152.15,9407469,16481410
2014-09-22,16052.55,16272.35,16021.15,16194.55,9435556,14120990
2014-09-23,16194.4,16240.55,15894.55,15902.85,9266009,18335170
2014-09-24,15883.45,15954.45,15625.85,15740.3,9143833,20017550
2014-09-25,15690.5,15734.1,15213.35,15299.05,8868974,31481540
2014-09-26,15262.9,15666.4,15168.4,15607.25,9058524,26793010
2014-09-29,15636.45,15636.45,15420.8,15473.55,8988640,13814060
2014-09-30,15441.35,15596.1,15336.7,15392.25,8951417,19132350
2014-10-01,15370.7,15377.6,15270.95,15316.2,8907060,13230620
2014-10-07,15214.25,15344.6,15157.7,15180.25,8805571,15743480
2014-10-08,15130.35,15371.8,15130.35,15344,8899951,14100580
2014-10-09,15434.35,15795.65,15434.35,15741.2,9131381,17846450
2014-10-10,15603.45,15628.75,15439.35,15453.8,8975522,13620180
2014-10-13,15360.7,15705.7,15301.65,15677.5,9105773,15976730
2014-10-14,15790.95,15843.7,15560.25,15751.55,9164446,18646150
2014-10-16,15690.35,15836.15,15477.05,15541.6,9034092,20046000
2014-10-17,15617.35,15973.5,15603.45,15929.8,9245006,19628280
2014-10-20,16259.7,16297.25,16157.05,16216.6,9408544,21350110
2014-10-21,16281.95,16452.85,16269,16427.25,9509714,24989870
2014-10-22,16570.4,16572.5,16365.6,16444.7,9529099,16234520
2014-10-23,16508.4,16524.9,16444.05,16470.05,9542068,2093299
2014-10-27,16538.9,16664.3,16470.85,16556.6,9604736,16375850
2014-10-28,16607.5,16702.3,16607.5,16667,9670926,16008600
2014-10-29,16770.2,16770.2,16596.25,16634.05,9643810,16192010
2014-10-30,16606.5,16776.35,16561.35,16760.05,9709349,25654780
2014-10-31,16812.45,17060.15,16783.65,17045.05,9893151,23797350
2014-11-03,17087,17168.4,16934.85,17134.1,9947658,19976010
2014-11-05,17201.45,17425.2,17157.8,17352.95,10078050,23138690
2014-11-07,17366.85,17383.6,17202.2,17347.05,10056670,20786240
2014-11-10,17364.65,17412,17203,17262.4,10012710,14368940
2014-11-11,17266.25,17434.15,17220.45,17390.2,10088730,18055720
2014-11-12,17461.45,17635.9,17453.45,17587.05,10191000,21267140
2014-11-13,17645.3,17651,17389.65,17453,10104660,20146350
2014-11-14,17460.55,17601.15,17410.5,17576.8,10192410,27145460
2014-11-17,17571.7,17676.6,17469.25,17640.4,10302390,29186350
2014-11-18,17672.85,17750.25,17601.15,17702.55,10332310,23968420
2014-11-19,17739.2,17745.7,17557.1,17585.65,10245540,18079280
2014-11-20,17649.35,17681.8,17546.7,17645.05,10301470,19347030
2014-11-21,17767.75,18139.95,17716.65,18056.3,10544420,32904060
2014-11-24,18128.6,18313.1,18119.65,18281.95,10663840,21263930
2014-11-25,18261.95,18261.95,17992.5,18037.05,10509070,27307840
2014-11-26,17914.35,18128.15,17890.85,17975.95,10493570,18959220
2014-11-27,17988.7,18054.65,17898.4,18022.5,10515440,24874940
2014-11-28,18082.4,18615.4,18082.4,18513.15,10858860,34996800
2014-12-01,18586.95,18676.1,18497,18525.3,10858380,24994260
2014-12-02,18434.75,18601.85,18301,18555.85,10879080,27826660
2014-12-03,18549.75,18723.65,18518,18645.85,10916760,23684040
2014-12-04,18758.8,18793.15,18575.35,18782.85,10993160,20569740
2014-12-05,18827.6,18875.45,18706.25,18756.75,10986100,19335410
2014-12-08,18804.95,18804.95,18486.55,18510.05,10846940,15079830
2014-12-09,18499.95,18585.35,18248.1,18290.65,10696200,17108990
2014-12-10,18183.1,18532.9,18183.1,18462.95,10831170,20613590
2014-12-11,18427.5,18529.65,18218.4,18405,10806280,20345780
2014-12-12,18413.7,18501.75,18236.55,18299.75,10735620,16511640
2014-12-15,18176.7,18470.05,18157.25,18372.65,10785010,18976550
2014-12-16,18249,18308.95,17776.35,17830.55,10458140,26359120
2014-12-17,17762.25,18051.85,17502.45,17865.75,10490450,33059920
2014-12-18,18238,18356.3,18109.35,18326.6,10750840,22263730
2014-12-19,18545.7,18563.6,18413.75,18478.9,10789070,25652290
2014-12-22,18562.35,18801.15,18424,18747.35,10945430,16208800
2014-12-23,18746.8,18923.6,18558.5,18603.75,10875050,17332120
2014-12-24,18582.75,18709.15,18493.3,18535.35,10835710,23088640
2014-12-26,18602.55,18681.75,18448.6,18557.2,10868000,11658560
2014-12-29,18589.6,18700.7,18501.05,18528.35,10848890,10658610
2014-12-30,18573.25,18671.95,18428.1,18647.55,10921080,14428630
2014-12-31,18659.6,18774.2,18659.6,18736.65,10975110,11962630
2015-01-01,18728.2,18781.55,18638.85,18750.45,10991470,8101669
2015-01-02,18752.2,19118.85,18752.2,19057.8,11144590,17134830
2015-01-05,19155.2,19166,18987.7,19017.4,11112170,14973990
2015-01-06,18874.6,18874.6,18388.35,18430.75,10764260,21246400
2015-01-07,18382.55,18482.05,18211.5,18304.25,10717390,23415840
2015-01-08,18587.1,18752.3,18486.2,18701.4,10947380,22087020
2015-01-09,18845.9,18864,18479.65,18637.25,10913890,23607820
2015-01-12,18632,18822.05,18530.1,18795.85,11011760,14292000
2015-01-13,18889,18920.65,18642.8,18707.2,10972270,20541440
2015-01-14,18670.4,18769.65,18517.9,18603.8,10915940,18498930
2015-01-15,19340.45,19410.4,19061.35,19235.65,11289960,36332510
2015-01-16,19274.15,19275.8,19108.35,19223.15,11255930,27272570
2015-01-19,19345.65,19434.2,19299.1,19406.05,11335690,18412780
2015-01-20,19446.8,19808.25,19446.8,19767.05,11533700,25064830
2015-01-21,19811.85,19964.95,19803.15,19843.25,11612170,31072590
2015-01-22,19898.5,19964.25,19788.7,19917.65,11639080,20887110
2015-01-23,20133.85,20167.65,19967.35,20072.7,11719380,25187550
2015-01-27,20179.8,20609.25,20098.25,20555.25,11955250,23613900
2015-01-28,20507.5,20907.55,20435,20491.75,11935140,31291310
2015-01-29,20475.7,20579,20338.95,20528.6,11913530,33117970
2015-01-30,20600.65,20600.65,19732.45,19843.75,11487710,41125800
2015-02-02,19778.95,19991.4,19564.5,19865.9,11523440,36762730
2015-02-03,19941.7,19963.7,19303.5,19382.95,11221690,39664500
2015-02-04,19423.25,19423.25,19113.35,19174,11087670,31794280
2015-02-05,19170.15,19444.65,18977.9,19051.9,11013480,26474910
2015-02-06,19066.25,19119.7,18740.35,18786.7,10874590,25473720
2015-02-09,18650,18667.05,18379.6,18403.85,10641510,20795270
2015-02-10,18242.95,18933.7,18226.9,18752.5,10835320,35239970
2015-02-11,18890.75,19051.8,18890.75,18940.8,10935140,20570050
2015-02-12,19073.45,19176.8,18739.85,19128.6,11101390,24795190
2015-02-13,19284.3,19441,19164.25,19369.7,11308440,38223410
2015-02-16,19518.85,19532.7,19127.15,19189.95,11218590,21224950
2015-02-18,19226.4,19389.8,19171.9,19296.5,11267430,17403540
2015-02-19,19296.15,19377.45,18876.25,19188.3,11199560,19564250
2015-02-20,19157.3,19307.8,18882.25,19073.55,11158620,23214170
2015-02-23,19199.15,19219.75,18835.35,18913.4,11053180,20712780
2015-02-24,18940.45,19022.15,18737.75,18883.8,11042850,23957650
2015-02-25,18969.2,19069.15,18700.2,18733.05,10966290,21221540
2015-02-26,18781.4,18795.1,18489.6,18538.1,10834100,28943510
2015-02-27,18659.65,19114.45,18654.85,19074.55,11148320,25817780
2015-02-28,19306.5,19776.9,19023.55,19691.2,11476680,40137760
2015-03-02,19954.5,20065.5,19750.85,20008.1,11640660,35133760
2015-03-03,20043.4,20043.4,19821.55,19961.2,11629000,23599380
2015-03-04,20541.65,20541.65,19555.1,19643.9,11416490,47581080
2015-03-05,19605.6,19830.35,19398.75,19748,11478090,24364560
2015-03-09,19545.25,19545.25,19112.65,19145.55,11156450,20498280
2015-03-10,19170.3,19271.8,18915.1,19054.4,11093290,21649330
2015-03-11,19050.3,19181.8,18917.9,19044,11084290,20073070
2015-03-12,19201.1,19255.9,19095.3,19141.85,11136110,16161710
2015-03-13,19359.75,19376.85,18737.35,18779.8,10929270,20093650
2015-03-16,18786.65,18912.85,18688,18837.35,10958560,18791380
2015-03-17,18961.3,19121.85,18781.5,19058.25,11078340,17588720
2015-03-18,19080.25,19234.4,18937.25,19147.25,11142130,21126030
2015-03-19,19345.7,19373.45,18739.85,18811.15,10935540,21528440
2015-03-20,18778.8,18782.95,18541.5,18606.35,10833160,23942590
2015-03-23,18695.05,18696.7,18409.9,18449,10743890,15774870
2015-03-24,18348.35,18546.25,18289.75,18331.45,10668140,23212740
2015-03-25,18364.3,18433,18271.6,18310.1,10619760,20212120
2015-03-26,18138.8,18224.1,17729.1,17831.65,10335930,44443060
2015-03-27,18013.65,18092.4,17719.35,18044.8,10458090,28812520
2015-03-30,18160.2,18393.25,18089.45,18361.8,10642430,18924740
2015-03-31,18424.1,18494.35,18158.55,18206.65,10558570,20235130
2015-04-01,18204.55,18668.85,18131.4,18617.85,10813950,15896920
2015-04-06,18702.6,18702.6,18455.2,18605.45,10821920,17780770
2015-04-07,18666.6,18669.6,18351.8,18469.3,10748080,20225100
2015-04-08,18559.55,18595.6,18381.55,18416.6,10759980,16577340
2015-04-09,18523.35,18894.75,18401.45,18875.85,11042950,26747700
2015-04-10,18869.85,18896.5,18724.95,18800.85,11030500,19382910
2015-04-13,18842.25,18890.65,18708.3,18798.25,11043660,16198150
2015-04-15,18848.65,19038.5,18615.85,18716.3,11033460,26508210
2015-04-16,18731.65,18731.65,18504.7,18637.05,10993010,22287640
2015-04-17,18618.5,18625.75,18321.75,18345.55,10847170,22427550
2015-04-20,18386.25,18500.3,17984.65,18112.75,10699150,23015970
2015-04-21,18102.3,18328.35,18036.9,18105.75,10700950,20986330
2015-04-22,18196.85,18297.2,17798.65,18243.7,10942870,24528300
2015-04-23,18350.35,18433.8,18143.75,18245.6,10924920,27263920
2015-04-24,18290.75,18290.75,17916.8,18001.9,10780020,21002790
2015-04-27,18063.6,18075.7,17738.9,17767.6,10630670,23609350
2015-04-28,17766.55,18320.1,17766.55,18246.25,10867960,29079340
2015-04-29,18255.8,18431.9,18202.4,18302.65,10885160,23539580
2015-04-30,18318.85,18430.05,18163.9,18338.1,10894590,38635520
2015-05-04,18417.5,18586.3,18350.95,18501.3,11024190,14543460
2015-05-05,18500,18563.05,18396.8,18471.45,11010730,18444030
2015-05-06,18436.9,18580.1,17757.7,17799.55,10619750,26470560
2015-05-07,17751.4,17751.4,17246.55,17376.9,10364310,23093550
2015-05-08,17600.25,17907.5,17600.25,17796.6,10549840,28615400
2015-05-11,17921.15,18240.65,17841.75,18199.75,10840890,28340330
2015-05-12,18193.55,18193.55,17597.75,17628.65,10505250,22069040
2015-05-13,17779.25,18127.8,17650.35,18097.45,10780110,22804100
2015-05-14,18071,18156.95,17806.1,18116.2,10826290,18599530
2015-05-15,18178.4,18260.3,18108.55,18183.15,10882750,22709590
2015-05-18,18274.6,18439.7,18213.75,18422.95,11030670,16408260
2015-05-19,18364.9,18556.05,18296.75,18380.4,11006910,19794040
2015-05-20,18432.6,18619.6,18432.6,18555.15,11107820,15381280
2015-05-21,18593.85,18603.8,18398.65,18513.15,11087820,17364660
2015-05-22,18560.85,18755.45,18354.55,18433.3,11013420,33886700
2015-05-25,18405.05,18475.55,18302.5,18324.85,10937190,17036990
2015-05-26,18339.1,18378.2,18226,18329.3,10943160,12193970
2015-05-27,18299.65,18561.5,18236.25,18538.85,11066140,16011260
2015-05-28,18562.75,18639.65,18381.75,18449.2,11001280,27381460
2015-05-29,18486.4,18751.2,18461.45,18721.35,11154460,20090850
2015-06-01,18721.15,18832.5,18598.7,18617,11100630,13526820
2015-06-02,18656.05,18656.05,17932.3,17977.3,10716900,23315980
2015-06-03,17978.15,17978.15,17567.2,17721.4,10562460,25064620
2015-06-04,17757.35,17777.9,17469.65,17719.2,10568980,23166000
2015-06-05,17679.9,17786.5,17506.25,17549.25,10482180,21351700
2015-06-08,17542.5,17561.4,17358.45,17432.6,10397420,20147890
2015-06-09,17413.45,17560.5,17392.95,17489.9,10420120,19280280
2015-06-10,17485.9,17782,17485.9,17707.25,10538450,18516730
2015-06-11,17819.6,17821.9,17264.2,17304.4,10285330,25988760
2015-06-12,17298.45,17551.35,17174.7,17523.55,10394360,19787540
2015-06-15,17499.35,17579,17366.15,17458.7,10329750,17879050
2015-06-16,17368.45,17651.9,17293.45,17602.45,10419380,16937750
2015-06-17,17681.2,17692.55,17533.45,17584.05,10411000,18304870
2015-06-18,17661.9,17797.35,17630.65,17733.55,10497350,19309630
2015-06-19,17758.95,17935.3,17730.7,17880.85,10591630,15249810
2015-06-22,17956.55,18420.95,17950.6,18334.5,10855930,21541250
2015-06-23,18414.55,18499.6,18287.25,18391.35,10910510,21121890
2015-06-24,18403.9,18499.75,18304.95,18365.55,10858930,17668580
2015-06-25,18312.85,18539.15,18278.7,18492.9,10938350,28227800
2015-06-26,18461.6,18461.6,18199.25,18371.5,10870640,17403140
2015-06-29,17962.5,18291.75,17821.9,18241.25,10777570,18462640
2015-06-30,18204.85,18342.5,18086.8,18296.1,10824530,19785010
2015-07-01,18275.6,18629.15,18261.9,18581.6,11008000,20342900
2015-07-02,18605.1,18642.85,18513.3,18585.55,11015510,18382970
2015-07-03,18535.7,18756.65,18535.7,18729.65,11094880,14230070
2015-07-06,18488.35,18855.9,18417.35,18825.15,11159290,16923950
2015-07-07,18794.1,18980.65,18713.15,18798.5,11200110,16801040
2015-07-08,18579.65,18669.45,18402.85,18463.15,11000420,25208360
2015-07-09,18442.15,18584,18409.2,18508.7,11026000,15304570
2015-07-10,18584.95,18767.8,18534.55,18719.8,11148740,16556600
2015-07-13,18753.8,18929.2,18657.6,18893.55,11251110,19203830
2015-07-14,18913.75,18940.85,18734.4,18780.2,11174560,15542310
2015-07-15,18801.5,18894.9,18773.9,18816.25,11189350,12786620
2015-07-16,18870.5,19195.4,18867.5,19168.05,11404890,26297650
2015-07-17,19175.3,19229.05,19069.3,19094.7,11358000,15409860
2015-07-20,19126.1,19149.05,18852.7,19032.7,11306740,14746510
2015-07-21,19042.95,19101.5,18702.45,18723.4,11121350,14560120
2015-07-22,18683.3,19038.15,18613.6,18997,11279950,16614830
2015-07-23,18990.85,19091.45,18819.25,18865,11218360,15213850
2015-07-24,18832.45,18860.75,18613.55,18635.85,11095120,22915190
2015-07-27,18566.55,18566.55,18187.45,18213.05,10849370,17154030
2015-07-28,18250.65,18379.1,18174.2,18282.8,10907920,25753860
2015-07-29,18331.55,18383.65,18264.3,18323.4,10893960,19223380
2015-07-30,18383,18521.75,18367.2,18440.4,10991430,28925920
2015-07-31,18489.85,18828.85,18474.8,18729.85,11178450,36497840
2015-08-03,18782.65,19016.4,18782.65,18914.7,11317140,29110840
2015-08-04,18968.25,19067.35,18758.9,18972.6,11392960,32003080
2015-08-05,19047.3,19103.7,18868.65,18928.55,11357630,19606490
2015-08-06,18946.3,19100.55,18830.4,19029.35,11440420,18324720
2015-08-07,18992.8,19019.65,18849.15,18893.55,11332790,12999100
2015-08-10,18926.1,19071.35,18781.3,18875,11325540,14469480
2015-08-11,18918.55,18918.55,18555.5,18616.9,11140580,22729010
2015-08-12,18515.2,18515.2,18034.75,18059.75,10797850,21432020
2015-08-13,18211.5,18359.25,18080.5,18175.4,10880370,18789370
2015-08-14,18275.5,18766,18193.1,18723.6,11226070,21898510
2015-08-17,18763.05,18896.45,18580.65,18822.05,11371880,32494030
2015-08-18,18862.15,18874.1,18595.5,18780.85,11360110,23634650
2015-08-19,18753.45,18803.5,18636.1,18703.25,11281770,17199510
2015-08-20,18533.25,18711.35,18219.9,18283.1,11009530,26333630
2015-08-21,17978.25,18118.8,17842.1,18057.2,10875140,30615250
2015-08-24,17446.35,17446.35,16740.7,16811.8,10102430,44580220
2015-08-25,17084.15,17269.15,16670.55,17192.75,10311190,36597160
2015-08-26,17113.1,17172.2,16875.5,16917.65,10131030,23703070
2015-08-27,17175.65,17249.5,17061.85,17214.4,10325970,35732800
2015-08-28,17425.3,17569.8,17099.8,17211.95,10310940,25485670
2015-08-31,17137.25,17353.3,17028.9,17146.55,10285690,20151820
2015-09-01,16983.8,16983.8,16436.85,16530.3,9890829,25613200
2015-09-02,16703.95,16714.5,16218.65,16252.7,9707294,27211030
2015-09-03,16404.95,16607.4,16320.55,16555.4,9892097,20450430
2015-09-04,16444.2,16444.2,15933.15,16129.1,9637607,25443170
2015-09-07,16222.2,16273.35,15762.2,15790.1,9447492,20715220
2015-09-08,15888.5,16419,15819.55,16350.95,9780804,27223700
2015-09-09,16658.35,16781.55,16462.45,16631.5,9950232,28090000
2015-09-10,16351.75,16711.55,16192.25,16597.65,9904737,19362460
2015-09-11,16682.25,16781.15,16518.8,16612.6,9923014,18839340
2015-09-14,16596.5,16937.9,16525.15,16911.8,10112790,16328240
2015-09-15,16905.8,16919.45,16681.55,16739.55,10010450,20061380
2015-09-16,16885.2,17015.75,16780.15,16964.85,10139120,19184690
2015-09-18,17184.25,17602,17156.2,17409.15,10407820,34900360
2015-09-21,17186.05,17571.3,17178.85,17542.9,10499680,17550300
2015-09-22,17574.6,17652.35,16946.25,17031.15,10189070,21059980
2015-09-23,16783.8,17309.7,16759,17255.3,10320200,20581590
2015-09-24,17206.1,17283.1,17070.55,17196.65,10291220,20582830
2015-09-28,17286.25,17384.75,17073.95,17100.3,10230740,16101830
2015-09-29,16859.75,17461.35,16648.3,17281.2,10342700,41466320
2015-09-30,17404.75,17449.85,17100.2,17216.3,10278720,24519420
2015-10-01,17362.95,17390.6,17111.65,17150.2,10233640,16726560
2015-10-05,17373.55,17699.75,17362.7,17674.05,10527980,22196970
2015-10-06,17822.7,17827.15,17493.75,17605.35,10499660,17857960
2015-10-07,17577.5,17674.55,17500.35,17616.8,10542100,17815890
2015-10-08,17622.85,17622.85,17401.2,17474.3,10468310,17398260
2015-10-09,17640.4,17749.55,17498.45,17590.25,10515230,20611460
2015-10-12,17642.6,17759.8,17546.95,17583.15,10552970,14864200
2015-10-13,17530.55,17632.25,17473.7,17554.85,10550300,13786290
2015-10-14,17453,17598.1,17434.05,17543.25,10561820,11829790
2015-10-15,17604.45,17752.7,17582.85,17686.1,10662240,15584420
2015-10-16,17701.5,17947.75,17583.55,17912.85,10801700,15833450
2015-10-19,17911.65,17954.9,17817.95,17855.05,10770100,10944600
2015-10-20,17843.65,17940.4,17755.65,17830.25,10761330,14180310
2015-10-21,17814.55,17891.75,17565.35,17710.55,10682010,15857080
2015-10-23,17859.75,17980.5,17852.55,17934.05,10813820,16412740
2015-10-26,18027.1,18029.05,17798.65,17815.05,10736940,15105810
2015-10-27,17738.45,17855.35,17738.45,17806.3,10721560,17295510
2015-10-28,17589.35,17682.45,17281.4,17373.15,10474920,33502510
2015-10-29,17388.4,17400.2,17178.85,17212.2,10359310,32125200
2015-10-30,17249.9,17399.1,17170.35,17354.5,10434100,27692430
2015-11-02,17351.45,17372.25,17208.95,17340.6,10428730,15924860
2015-11-03,17436.5,17466.2,17265.05,17325.6,10416630,15207240
2015-11-04,17449,17449,17175.65,17221.05,10377740,13059970
2015-11-05,17166.45,17166.45,16957.35,16995.1,10224290,15166090
2015-11-06,17003,17143.6,16911.6,17086.5,10329200,29014390
2015-11-09,16667.9,17069,16587.25,17003,10313290,25199110
2015-11-10,16895.2,17047.3,16805.05,16836,10200620,16928890
2015-11-11,16944.7,17016.8,16935.9,16956,10278410,3930375
2015-11-13,16829.3,16962.55,16741.8,16932.85,10270950,16557400
2015-11-16,16881.65,17230.5,16855.5,17184.9,10435710,15433030
2015-11-17,17302.55,17302.55,17028.2,17140.45,10401920,16085650
2015-11-18,17108.9,17186.7,16787.55,16812.1,10197270,13421000
2015-11-19,16944.35,17110.35,16874.7,17071.9,10341220,14270030
2015-11-20,17022.7,17262.85,16931.3,17055.6,10335470,18624880
2015-11-23,17120.25,17126.35,16969.35,17060.25,10332550,14305500
2015-11-24,17012.85,17108.4,16964.9,16988.65,10285560,12653620
2015-11-26,16988.2,17111.45,16972.6,17036.55,10322930,26908050
2015-11-27,17095.2,17403.65,17049.55,17370.95,10543080,20974330
2015-11-30,17336.25,17498.35,17336.25,17430.4,10566330,18612210
2015-12-01,17456.75,17495.45,17353.85,17398.55,10542370,13958340
2015-12-02,17457.15,17470.85,17164,17218.5,10418990,12631770
2015-12-03,17137.8,17219,17080.25,17110.1,10346060,13238350
2015-12-04,17009.45,17009.45,16880.35,16897.3,10226270,15229790
2015-12-07,17018,17031.85,16921.75,16947,10240980,11629070
2015-12-08,16888.65,16943.05,16783.65,16801.15,10148180,13405480
2015-12-09,16762.15,16868.6,16626.55,16660.75,10064180,12742370
2015-12-10,16697.2,16745.25,16573.15,16711.05,10083310,16999530
2015-12-11,16751.35,16758.7,16260.1,16342.5,9868597,23866480
2015-12-14,16212.4,16440.85,16205.8,16350.65,9873553,18616010
2015-12-15,16342.35,16425.15,16188.05,16398.65,9909486,17148130
2015-12-16,16464.5,16640.4,16363.9,16579.4,10003830,19851390
2015-12-17,16704.05,16771.8,16544.65,16741.5,10107240,20817270
2015-12-18,16719.45,16737.7,16572.75,16594.3,10016100,20302930
2015-12-21,16593.4,16848.6,16580.65,16825.15,10144050,12560650
2015-12-22,16810.7,16946.1,16704.15,16749.2,10085350,15699590
2015-12-23,16828.35,16913.15,16812.5,16882.5,10163020,10778260
2015-12-24,16926.95,16939.6,16756.9,16811,10124090,8072615
2015-12-28,16843.4,17019,16843.4,16979.15,10210030,13650970
2015-12-29,16988.3,17045.55,16921.15,16991.45,10210000,11537150
2015-12-30,16997.5,17011.3,16889.05,16917.9,10162930,11014970
2015-12-31,16916.05,16972.25,16896.65,16922.2,10162880,17426600
2016-01-01,16932.5,17067.45,16824.05,17039.25,10245740,8424760
2016-01-04,16966.35,16966.35,16575.45,16599.15,9970597,15415040
2016-01-05,16652.05,16670.2,16474.85,16542.5,9921555,13982830
2016-01-06,16505.45,16614.95,16377.65,16433.15,9866830,14978520
2016-01-07,16256.55,16256.55,16049.75,16073.85,9625744,21237010
2016-01-08,16135.4,16229,16104.1,16142.65,9666504,15591350
2016-01-11,15979.05,16156.8,15840.6,16016.25,9589367,18077900
2016-01-12,16080.4,16080.4,15699.4,15734.8,9410257,23176330
2016-01-13,15835.05,15956.25,15532.25,15871.85,9471010,27884450
2016-01-14,15612.1,15803.2,15453.4,15609.8,9310683,20788810
2016-01-15,15621.85,15650.7,15154.35,15206.3,9047132,23703530
